sex,age,rf_ldl,rf_sbp,rf_lpa,rf_lsi,rf_dmp
1,60.700001,3.22488,132.0507,22,.76804566,.11054757
1,60.799999,3.2227471,132.09578,22,.76754618,.1111888
1,60.900002,3.2206113,132.14069,22,.76703846,.11183106
1,61,3.2184732,132.18542,22,.76652288,.11247431
1,61.099998,3.2163317,132.23003,22,.76599926,.11311854
1,61.200001,3.2141874,132.27446,22,.76546764,.11376376
1,61.299999,3.2120399,132.31874,22,.7648797,.11440989
1,61.400002,3.2098894,132.36288,22,.76425964,.11505699
1,61.5,3.2077363,132.40686,22,.76364106,.11570498
1,61.599998,3.2055798,132.45068,22,.76294637,.11635386
1,61.700001,3.2034199,132.49435,22,.76235771,.11700363
1,61.799999,3.2012575,132.53789,22,.7617678,.11765426
1,61.900002,3.1990914,132.58127,22,.76104867,.11830574
1,62,3.1969223,132.62448,22,.76044238,.11895804
1,62.099998,3.1947498,132.66757,22,.75982308,.11961113
1,62.200001,3.192574,132.71049,22,.75908041,.12026504
1,62.299999,3.1903949,132.7533,22,.75838864,.1209197
1,62.400002,3.1882124,132.79591,22,.75774515,.12157512
1,62.5,3.1860268,132.83841,22,.75707555,.12223128
1,62.599998,3.1838374,132.88074,22,.75636983,.12288817
1,62.700001,3.1816447,132.92294,22,.75565487,.12354572
1,62.799999,3.1794486,132.96501,22,.75491595,.12420383
1,62.900002,3.1772487,133.00691,22,.7542156,.12486253
1,63,3.1750457,133.04869,22,.75350821,.12552166
1,63.099998,3.1728387,133.09027,22,.75279856,.1261812
1,63.200001,3.1706281,133.13176,22,.75206769,.12684111
1,63.299999,3.1684139,133.17308,22,.75131989,.12750128
1,63.400002,3.1661959,133.21426,22,.75057876,.12816167
1,63.5,3.1639743,133.25533,22,.74978459,.12882216
1,63.599998,3.1617486,133.29623,22,.74899632,.12948276
1,63.700001,3.159519,133.33698,22,.74825662,.13014334
1,63.799999,3.1572859,133.37759,22,.74748433,.13080385
1,63.900002,3.1550488,133.41811,22,.74673671,.13146426
1,64,3.1528077,133.45842,22,.74598497,.13212442
1,64.099998,3.1505628,133.49866,22,.74518692,.13278428
1,64.199997,3.1483138,133.53873,22,.74440277,.13344379
1,64.300003,3.1460609,133.57866,22,.74360681,.1341029
1,64.400002,3.1438038,133.61847,22,.74276185,.13476147
1,64.5,3.1415427,133.65813,22,.74189997,.1354194
1,64.599998,3.1392772,133.69765,22,.74106622,.13607667
1,64.699997,3.1370077,133.73706,22,.74023187,.13673325
1,64.800003,3.1347342,133.77629,22,.7393921,.13738899
1,64.900002,3.1324563,133.8154,22,.73857212,.13804385
1,65,3.1301742,133.85439,22,.7376771,.13869765
1,65.099998,3.1278877,133.89325,22,.73683798,.13935037
1,65.199997,3.125597,133.93199,22,.7359798,.14000197
1,65.300003,3.1233013,133.97057,22,.73505986,.14065236
1,65.400002,3.121002,134.00902,22,.73416311,.14130141
1,65.5,3.1186979,134.04735,22,.73332131,.14194897
1,65.599998,3.1163895,134.08554,22,.73245245,.1425951
1,65.699997,3.1140761,134.12361,22,.73157704,.14323963
1,65.800003,3.1117585,134.16156,22,.730708,.14388253
1,65.900002,3.109436,134.19936,22,.72977477,.14452362
1,66,3.1071095,134.23706,22,.72882092,.14516284
1,66.099998,3.1047778,134.2746,22,.72801054,.14580016
1,66.199997,3.1024415,134.31203,22,.72712696,.14643542
1,66.300003,3.1001008,134.34935,22,.72617245,.1470686
1,66.400002,3.0977547,134.38652,22,.7252394,.14769953
1,66.5,3.0954044,134.42357,22,.72432828,.14832816
1,66.599998,3.093049,134.46049,22,.72337008,.14895436
1,66.699997,3.0906889,134.49727,22,.72241032,.14957808
1,66.800003,3.0883236,134.53395,22,.7214449,.15019922
1,66.900002,3.0859537,134.5705,22,.72052276,.15081763
1,67,3.0835788,134.60693,22,.71952188,.15143329
1,67.099998,3.0811987,134.64325,22,.71851736,.15204607
1,67.199997,3.0788136,134.67941,22,.71759033,.1526558
1,67.300003,3.0764229,134.7155,22,.71661627,.15326253
1,67.400002,3.0740278,134.75145,22,.71557415,.15386605
1,67.5,3.0716274,134.78728,22,.71455997,.1544663
1,67.599998,3.0692217,134.82297,22,.71346968,.15506309
1,67.699997,3.0668108,134.85857,22,.71243536,.15565646
1,67.800003,3.0643947,134.89404,22,.71135294,.15624635
1,67.900002,3.0619733,134.92938,22,.71036839,.1568324
1,68,3.0595467,134.9646,22,.70926231,.15741472
1,68.099998,3.0571148,134.99973,22,.70815629,.1579932
1,68.199997,3.0546775,135.03471,22,.70709431,.15856767
1,68.300003,3.0522344,135.06963,22,.70599174,.15913802
1,68.400002,3.0497856,135.10435,22,.70498866,.15970422
1,68.5,3.0473318,135.13902,22,.70394433,.160266
1,68.599998,3.0448725,135.17355,22,.70291525,.16082345
1,68.699997,3.0424075,135.20796,22,.70185399,.16137642
1,68.800003,3.0399368,135.24228,22,.70077121,.16192478
1,68.900002,3.0374606,135.27647,22,.69966513,.16246839
1,69,3.0349789,135.31061,22,.69855845,.16300716
1,69.099998,3.0324912,135.34457,22,.69750798,.16354097
1,69.199997,3.0299978,135.37843,22,.69638705,.16406982
1,69.300003,3.0274985,135.41217,22,.69527054,.1645935
1,69.400002,3.0249934,135.44585,22,.69415182,.16511196
1,69.5,3.0224826,135.47939,22,.69307679,.16562502
1,69.599998,3.0199659,135.51282,22,.69200122,.16613263
1,69.699997,3.0174434,135.54613,22,.69091016,.16663462
1,69.800003,3.0149148,135.57933,22,.6897887,.16713101
1,69.900002,3.0123804,135.61244,22,.68860245,.1676216
1,70,3.0098395,135.64543,22,.68747246,.16810627
1,70.099998,3.007293,135.67836,22,.68640053,.16858499
1,70.199997,3.0047402,135.71109,22,.68533695,.16905759
1,70.300003,3.0021811,135.74377,22,.6842351,.16952397
1,70.400002,2.9996161,135.77638,22,.68314207,.16998407
1,70.5,2.997045,135.80887,22,.68203187,.17043775
1,70.599998,2.9944675,135.84122,22,.68086636,.17088486
1,70.699997,2.991884,135.8735,22,.67960346,.17132534
1,70.800003,2.9892936,135.90564,22,.67847526,.17175914
1,70.900002,2.986697,135.93771,22,.67739642,.17218611
1,71,2.9840944,135.96965,22,.67624855,.1726061
1,71.099998,2.9814854,136.00151,22,.67507041,.17301899
1,71.199997,2.9788697,136.03328,22,.6738922,.17342485
1,71.300003,2.9762475,136.06493,22,.6727351,.17382346
1,71.400002,2.973619,136.09653,22,.67157048,.17421462
1,71.5,2.9709835,136.12798,22,.67043549,.17459829
1,71.599998,2.9683418,136.15935,22,.66918492,.17497449
1,71.699997,2.9656935,136.19063,22,.66794556,.17534299
1,71.800003,2.9630382,136.2218,22,.66676122,.17570373
1,71.900002,2.9603765,136.25287,22,.66554952,.17605661
1,72,2.9577081,136.28381,22,.66435778,.17640154
1,72.099998,2.9550331,136.31471,22,.66316199,.17673828
1,72.199997,2.9523509,136.34552,22,.66198242,.17706703
1,72.300003,2.949662,136.37621,22,.66077387,.17738745
1,72.400002,2.9469662,136.40681,22,.65953112,.17769949
1,72.5,2.9442637,136.43729,22,.65830737,.17800321
1,72.599998,2.9415541,136.46773,22,.65705585,.17829819
1,72.699997,2.9388373,136.49808,22,.65582448,.17858475
1,72.800003,2.9361141,136.52821,22,.65453154,.17886278
1,72.900002,2.933383,136.5584,22,.65329343,.17913227
1,73,2.9306455,136.5885,22,.65208805,.17939323
1,73.099998,2.9279006,136.61845,22,.65078962,.17964581
1,73.199997,2.9251492,136.6483,22,.64953792,.17988986
1,73.300003,2.9223895,136.67807,22,.64828932,.18012542
1,73.400002,2.9196231,136.70775,22,.64706945,.18035257
1,73.5,2.9168499,136.73738,22,.64576173,.18057126
1,73.599998,2.9140692,136.76686,22,.64445615,.18078159
1,73.699997,2.9112809,136.79634,22,.64318043,.18098353
1,73.800003,2.9084852,136.82564,22,.64199913,.18117705
1,73.900002,2.9056821,136.8549,22,.64084065,.18136227
1,74,2.9028723,136.88409,22,.63953954,.18153928
1,74.099998,2.9000542,136.91321,22,.63824129,.18170798
1,74.199997,2.897229,136.94215,22,.63702834,.18186837
1,74.300003,2.8943958,136.97108,22,.63582265,.18202059
1,74.400002,2.8915558,136.99994,22,.63459182,.18216464
1,74.5,2.8887074,137.02872,22,.63333064,.18230052
1,74.599998,2.8858521,137.05736,22,.63206244,.18242836
1,74.699997,2.8829885,137.08601,22,.63082832,.182548
1,74.800003,2.8801174,137.11453,22,.62957788,.18265967
1,74.900002,2.8772388,137.14296,22,.62828827,.18276331
1,75,2.8743522,137.17128,22,.62698621,.18285905
1,75.099998,2.8714576,137.19957,22,.62570226,.18294674
1,75.199997,2.8685555,137.22777,22,.62444085,.18302669
1,75.300003,2.8656456,137.25587,22,.62318099,.1830987
1,75.400002,2.8627274,137.28395,22,.62197578,.18316299
1,75.5,2.8598015,137.31192,22,.62076861,.18321951
1,75.599998,2.8568678,137.33975,22,.61963511,.1832684
1,75.699997,2.8539259,137.36754,22,.61839598,.1833095
1,75.800003,2.8509755,137.39536,22,.61712337,.18334305
1,75.900002,2.8480177,137.42299,22,.61584067,.18336909
1,76,2.8450511,137.45056,22,.61441588,.18338761
1,76.099998,2.8420765,137.47809,22,.61318117,.18339856
1,76.199997,2.8390942,137.50551,22,.61198252,.18340227
1,76.300003,2.8361027,137.53287,22,.61072564,.18339849
1,76.400002,2.8331039,137.56021,22,.60941851,.18338747
1,76.5,2.8300962,137.58739,22,.60820234,.18336917
1,76.599998,2.827081,137.61455,22,.60693479,.18334374
1,76.699997,2.8240569,137.6416,22,.60558927,.18331106
1,76.800003,2.8210242,137.66864,22,.60437024,.18327142
1,76.900002,2.8179829,137.6956,22,.60319507,.1832248
1,77,2.814934,137.72252,22,.60197973,.18317117
1,77.099998,2.8118758,137.74927,22,.60058331,.18311062
1,77.199997,2.8088095,137.776,22,.59924805,.18304314
1,77.300003,2.8057342,137.80266,22,.59798086,.18296903
1,77.400002,2.8026507,137.8293,22,.59672177,.18288808
1,77.5,2.7995577,137.85582,22,.59543788,.18280058
1,77.599998,2.7964568,137.88225,22,.59408069,.18270652
1,77.699997,2.7933476,137.90871,22,.59278178,.18260579
1,77.800003,2.7902288,137.93506,22,.59151161,.18249865
1,77.900002,2.7871022,137.96132,22,.59025818,.18238506
1,78,2.783967,137.98753,22,.5889734,.18226537
1,78.099998,2.780823,138.01364,22,.58764994,.18213913
1,78.199997,2.7776711,138.03976,22,.58629465,.18200678
1,78.300003,2.7745101,138.06577,22,.58491874,.1818684
1,78.400002,2.7713416,138.09174,22,.5835638,.18172386
1,78.5,2.7681646,138.11765,22,.58225799,.18157327
1,78.599998,2.7649798,138.14345,22,.58093822,.18141685
1,78.699997,2.7617862,138.16922,22,.57959694,.18125445
1,78.800003,2.7585845,138.19496,22,.57833409,.18108629
1,78.900002,2.7553756,138.2206,22,.57706106,.18091238
1,79,2.7521582,138.24615,22,.5758462,.1807328
1,79.099998,2.7489324,138.27171,22,.57456017,.18054768
1,79.199997,2.7456996,138.29718,22,.57331926,.18035708
1,79.300003,2.7424576,138.32262,22,.57203341,.18016095
1,79.400002,2.7392089,138.34796,22,.57078898,.17995949
1,79.5,2.7359524,138.37329,22,.56956148,.17975277
1,79.599998,2.7326882,138.39845,22,.56832325,.17954069
1,79.699997,2.7294164,138.42365,22,.56713212,.17932333
1,79.800003,2.7261364,138.44875,22,.5659368,.17910101
1,79.900002,2.7228494,138.47383,22,.5646866,.17887385
1,80,2.7195544,138.49886,22,.56343812,.17864163
1,80.099998,2.7162526,138.52382,22,.56218898,.17840452
1,80.199997,2.7129433,138.54871,22,.5609141,.17816246
1,80.300003,2.709626,138.57358,22,.55963099,.17791569
1,80.400002,2.7063022,138.59837,22,.55834138,.17766424
1,80.5,2.7029707,138.62305,22,.55702358,.17740847
1,80.599998,2.6996317,138.64771,22,.55571783,.17714792
1,80.699997,2.6962867,138.67239,22,.5544529,.17688301
1,80.800003,2.6929333,138.69688,22,.5531137,.17661366
1,80.900002,2.689573,138.72144,22,.55185544,.17634012
1,81,2.6862068,138.7459,22,.55057108,.17606221
1,81.099998,2.682833,138.77032,22,.54928815,.17578022
1,81.199997,2.6794522,138.79465,22,.54808605,.17549418
1,81.300003,2.676064,138.81897,22,.54688442,.17520399
1,81.400002,2.6726696,138.84323,22,.54564905,.17491002
1,81.5,2.6692693,138.86736,22,.54425108,.17461225
1,81.599998,2.6658614,138.89159,22,.54300797,.17431052
1,81.699997,2.6624465,138.91565,22,.54176533,.17400502
1,81.800003,2.659025,138.93973,22,.54050231,.17369597
1,81.900002,2.6555977,138.96376,22,.53925478,.17338327
1,82,2.6521642,138.98769,22,.53805274,.17306717
1,82.099998,2.6487229,139.01154,22,.53686297,.17274754
1,82.199997,2.6452758,139.0354,22,.53558588,.17242458
1,82.300003,2.6418231,139.05922,22,.53424597,.17209826
1,82.400002,2.6383631,139.08293,22,.53300726,.17176874
1,82.5,2.634897,139.10667,22,.53179944,.17143615
1,82.599998,2.6314251,139.13039,22,.53052682,.17110042
1,82.699997,2.6279469,139.15398,22,.52919376,.1707616
1,82.800003,2.6244624,139.17757,22,.52784717,.17041986
1,82.900002,2.6209719,139.20107,22,.52658331,.17007536
1,83,2.6174753,139.22459,22,.52531022,.16972815
1,83.099998,2.6139729,139.24799,22,.52400148,.16937786
1,83.199997,2.6104646,139.27138,22,.52273297,.16902502
1,83.300003,2.6069503,139.29477,22,.5214982,.16866978
1,83.400002,2.60343,139.31807,22,.52024043,.16831185
1,83.5,2.5999045,139.34132,22,.51898289,.16795166
1,83.599998,2.5963731,139.3645,22,.51771849,.16758889
1,83.699997,2.5928361,139.38768,22,.51640856,.16722365
1,83.800003,2.589293,139.4108,22,.51509696,.16685642
1,83.900002,2.5857446,139.43391,22,.51381516,.16648686
1,84,2.5821912,139.45699,22,.51252031,.16611527
1,84.099998,2.5786324,139.47995,22,.51120329,.16574162
1,84.199997,2.5750678,139.50294,22,.50990719,.16536583
1,84.300003,2.571497,139.52585,22,.50861192,.1649882
1,84.400002,2.5679221,139.54875,22,.50730318,.16460864
1,84.5,2.5643413,139.57159,22,.50601155,.16422747
1,84.599998,2.5607553,139.59435,22,.50475156,.16384439
1,84.699997,2.5571642,139.61716,22,.50342304,.16345978
1,84.800003,2.5535679,139.63994,22,.50209028,.16307345
1,84.900002,2.5499666,139.6626,22,.50080657,.16268542
1,85,2.5463612,139.68523,22,.49953258,.16229628
1,85.099998,2.5427499,139.70784,22,.49826035,.16190545
1,85.199997,2.5391343,139.73045,22,.49702182,.16151339
1,85.300003,2.5355132,139.75291,22,.49576047,.16111983
1,85.400002,2.5318871,139.77544,22,.49444884,.16072527
1,85.5,2.5282569,139.79794,22,.49312431,.16032952
1,85.599998,2.5246217,139.82033,22,.49179709,.15993257
1,85.699997,2.5209816,139.84277,22,.49050221,.15953459
1,85.800003,2.5173373,139.86516,22,.48921177,.15913559
1,85.900002,2.5136876,139.88744,22,.48793221,.15873551
1,86,2.5100343,139.90976,22,.48663893,.15833473
1,86.099998,2.5063763,139.93198,22,.48539746,.15793315
1,86.199997,2.5027137,139.95425,22,.48415595,.15753073
1,86.300003,2.4990468,139.97639,22,.4828617,.15712766
1,86.400002,2.4953759,139.99863,22,.48158103,.15672398
1,86.5,2.4917004,140.02075,22,.48030105,.15631951
1,86.599998,2.4880209,140.04288,22,.47906432,.15591478
1,86.699997,2.4843373,140.06485,22,.47782755,.15550925
1,86.800003,2.4806488,140.08693,22,.47657368,.15510343
1,86.900002,2.4769568,140.10898,22,.47523987,.15469727
1,87,2.4732609,140.13091,22,.47386616,.15429085
1,87.099998,2.4695609,140.1528,22,.47256911,.15388392
1,87.199997,2.4658575,140.17471,22,.4712919,.15347704
1,87.300003,2.4621491,140.19662,22,.46998927,.15306981
1,87.400002,2.4584379,140.21844,22,.46866825,.1526624
1,87.5,2.4547226,140.24039,22,.4673546,.15225516
1,87.599998,2.4510033,140.26212,22,.46608183,.15184775
1,87.699997,2.4472804,140.28389,22,.46480906,.15144041
1,87.800003,2.4435537,140.30563,22,.46356764,.15103303
1,87.900002,2.4398241,140.32733,22,.46230102,.150626
1,88,2.4360909,140.34895,22,.46106681,.15021913
1,88.099998,2.4323533,140.37067,22,.45982653,.14981224
1,88.199997,2.4286137,140.39226,22,.45855761,.1494059
1,88.300003,2.4248693,140.41388,22,.4572584,.14899969
1,88.400002,2.4211226,140.43556,22,.45597529,.14859405
1,88.5,2.417372,140.45706,22,.45469612,.14818858
1,88.599998,2.4136186,140.47861,22,.45341721,.14778371
1,88.699997,2.4098616,140.50012,22,.45214471,.14737947
1,88.800003,2.4061017,140.52161,22,.45087063,.1469755
1,88.900002,2.4023385,140.543,22,.4495692,.14657232
1,89,2.3985717,140.56454,22,.44829643,.14616978
1,89.099998,2.394804,140.586,22,.44707683,.14576791
1,89.199997,2.3910317,140.60732,22,.44581795,.1453668
1,89.300003,2.3872564,140.62874,22,.4445332,.14496632
1,89.400002,2.3834789,140.65005,22,.44327122,.1445667
1,89.5,2.3796995,140.67143,22,.44201523,.144168
1,89.599998,2.3759158,140.69276,22,.44075945,.1437701
1,89.699997,2.3721299,140.71407,22,.43950373,.14337315
1,89.800003,2.3683412,140.73526,22,.43824697,.14297715
1,89.900002,2.3645508,140.75653,22,.43699297,.14258236
1,90,2.3607569,140.77779,22,.43572912,.14218833
1,90.099998,2.3569601,140.79904,22,.43447989,.14179556
1,90.199997,2.3531618,140.82008,22,.43323487,.14140396
1,90.300003,2.3493612,140.8414,22,.43198079,.14101306
1,90.400002,2.3455589,140.86252,22,.43072686,.14062369
1,90.5,2.3417528,140.88377,22,.4294464,.14023523
1,90.599998,2.337944,140.90491,22,.42820984,.13984777
1,90.699997,2.3341348,140.92589,22,.42698139,.1394614
1,90.800003,2.3303218,140.94704,22,.42575821,.13907595
1,90.900002,2.326509,140.96809,22,.4245019,.13869184
1,91,2.3226931,140.98918,22,.42325839,.13830881
1,91.099998,2.3188741,141.01022,22,.42203909,.13792653
1,91.199997,2.3150542,141.03123,22,.42081439,.13754568
1,91.300003,2.3112319,141.05225,22,.41957793,.13716568
1,91.400002,2.3074086,141.07326,22,.41832936,.13678655
1,91.5,2.3035827,141.09425,22,.41708058,.13640878
1,91.599998,2.2997563,141.11526,22,.41579908,.13603188
1,91.699997,2.2959263,141.13622,22,.41450763,.13565604
1,91.800003,2.2920954,141.15717,22,.4132401,.13528134
1,91.900002,2.2882636,141.1781,22,.41198018,.13490756
1,92,2.2844305,141.19894,22,.41066802,.13453498
1,92.099998,2.2805943,141.21983,22,.40940934,.13416328
1,92.199997,2.2767577,141.24086,22,.40813184,.13379259
1,92.300003,2.2729197,141.26173,22,.40684468,.13342303
1,92.400002,2.2690809,141.28256,22,.40557742,.13305439
1,92.5,2.265239,141.30359,22,.40429908,.13268678
1,92.599998,2.2613978,141.32445,22,.40303266,.13232033
1,92.699997,2.2575543,141.34528,22,.40175158,.13195474
1,92.800003,2.25371,141.36607,22,.40046942,.13159011
1,92.900002,2.2498646,141.38693,22,.39917713,.13122663
1,93,2.2460179,141.40778,22,.39789671,.13086405
1,93.099998,2.2421699,141.42865,22,.39660817,.13050251
1,93.199997,2.2383225,141.44943,22,.39532053,.13014193
1,93.300003,2.2344728,141.47014,22,.39403275,.12978245
1,93.400002,2.2306225,141.49113,22,.39274514,.12942387
1,93.5,2.2267725,141.51184,22,.39145738,.12906644
1,93.599998,2.2229207,141.53256,22,.39017886,.12870984
1,93.699997,2.2190671,141.55334,22,.38890201,.12835422
1,93.800003,2.215214,141.57422,22,.38763028,.12799968
1,93.900002,2.2113619,141.59492,22,.38635993,.12764588
1,94,2.2075064,141.61577,22,.38505411,.12729351
1,94.099998,2.2036524,141.63658,22,.38377783,.1269418
1,94.199997,2.1997981,141.65729,22,.38250723,.12659094
1,94.300003,2.1959412,141.6781,22,.38118684,.12624127
1,94.400002,2.1920857,141.69887,22,.37986809,.12589246
1,94.5,2.1882288,141.71962,22,.37857494,.12554479
1,94.599998,2.1843743,141.74033,22,.37724057,.12519792
1,94.699997,2.1805172,141.76108,22,.37594432,.12485201
1,94.800003,2.1766601,141.78194,22,.37465018,.12450714
1,94.900002,2.1728032,141.80272,22,.37335622,.12416329
1,95,2.1689465,141.82341,22,.37206197,.12382024
1,95.099998,2.1650903,141.84415,22,.37078881,.12347813
1,95.199997,2.1612334,141.86491,22,.36954549,.12313683
1,95.300003,2.1573753,141.88567,22,.3683002,.12279671
1,95.400002,2.1535192,141.90637,22,.36701444,.12245771
1,95.5,2.1496623,141.92722,22,.36570609,.12211937
1,95.599998,2.1458056,141.94792,22,.36441553,.12178183
1,95.699997,2.1419494,141.96867,22,.36312628,.12144536
1,95.800003,2.1380913,141.98943,22,.36183292,.1211099
1,95.900002,2.1342351,142.01018,22,.36054495,.12077543
1,96,2.1303782,142.03087,22,.35926488,.12044173
1,96.099998,2.1265202,142.05164,22,.35798508,.12010896
1,96.199997,2.1226637,142.07243,22,.35670823,.11977725
1,96.300003,2.1188071,142.09322,22,.3554647,.11944613
1,96.400002,2.1149509,142.11407,22,.35418266,.11911638
1,96.5,2.1110928,142.13481,22,.35292682,.11878727
1,96.599998,2.1072361,142.15552,22,.35165936,.11845894
1,96.699997,2.1033797,142.17627,22,.35038757,.11813193
1,96.800003,2.0995216,142.19702,22,.34911564,.11780535
1,96.900002,2.0956652,142.21773,22,.34782392,.11748013
1,97,2.0918086,142.23846,22,.34653032,.11715542
1,97.099998,2.0879519,142.25934,22,.34523702,.11683172
1,97.199997,2.0840957,142.28003,22,.34394377,.1165092
1,97.300003,2.0802376,142.30078,22,.34265029,.11618724
1,97.400002,2.0763812,142.32153,22,.34135699,.11586623
1,97.5,2.0725245,142.34222,22,.34008119,.11554609
1,97.599998,2.0686679,142.36299,22,.3388229,.11522673
1,97.699997,2.06481,142.38373,22,.33752963,.11490863
1,97.800003,2.0609534,142.40463,22,.33623627,.11459123
1,97.900002,2.0570972,142.42532,22,.33494306,.11427462
1,98,2.0532405,142.44617,22,.33365721,.11395877
1,98.099998,2.0493829,142.46687,22,.33237612,.1136439
1,98.199997,2.0455265,142.48763,22,.3310951,.11333019
1,98.300003,2.0416701,142.50839,22,.3298139,.11301702
1,98.400002,2.0378122,142.52913,22,.32852975,.11270476
1,98.5,2.0339556,142.54982,22,.32721946,.11239336
1,98.599998,2.0300987,142.57059,22,.32590935,.11208309
1,98.699997,2.0262425,142.59138,22,.32459927,.11177329
1,98.800003,2.0223844,142.61205,22,.32330179,.11146444
1,98.900002,2.0185282,142.63289,22,.32199675,.11115646
1,99,2.0146713,142.65364,22,.32069153,.11084924
1,99.099998,2.0108147,142.67435,22,.31938648,.11054322
1,99.199997,2.0069585,142.6951,22,.31808144,.1102379
1,99.300003,2.0031004,142.71585,22,.31677625,.10993329
1,99.400002,1.999244,142.73668,22,.31547123,.10962943
1,99.5,1.9953873,142.75743,22,.31416598,.10932654
1,99.599998,1.9915305,142.77829,22,.31290886,.10902473
1,99.699997,1.9876728,142.79898,22,.31166184,.10872339
1,99.800003,1.9838161,142.81975,22,.3103689,.10842306
1,99.900002,1.9799598,142.84048,22,.30905786,.1081235
